Anime Name,Song Type,Song Name,Song Artist,Mp3 Link,Webm Link
A-Channel,IN,Mermaid Sisters,Minako Kotobuki,bxbjju.mp3,9puc30.webm
A-Channel,IN,Mikakunin Hikou Girl,Yumi Uchiyama・Minako Kotobuki,5rh7w2.mp3,p18ew6.webm
A-Channel,IN,Ochamelodical Beauty Banban,Kaori Fukuhara,ytist1.mp3,49f8qc.webm
A-Channel,IN,Okashi na Jikan,Kaori Fukuhara・Aoi Yūki・Yumi Uchiyama・Minako Kotobuki,0v2hgo.mp3,q5og7e.webm
A-Channel,IN,Start,Kaori Fukuhara・Aoi Yūki・Yumi Uchiyama・Minako Kotobuki,x1swzq.mp3,3puxdb.webm
A-Channel,IN,Summer breeze,Minako Kotobuki,5sez0f.mp3,tkbcpx.webm
A-Channel,IN,summer dream syndrome,Kaori Fukuhara,cya5gx.mp3,ghf6ri.webm
A-Channel,IN,Tanken no Susume,Yumi Uchiyama,gnf273.mp3,fu0vy2.webm
A-Channel,IN,Tomodachi,Aoi Yūki・Kaori Fukuhara,ymlade.mp3,lreeop.webm
A-Channel,IN,Tsubasa wa Nai kedo,Aoi Yūki・Kaori Fukuhara,jda38q.mp3,t7fu4y.webm
A-Channel +smile,IN,HAPPY NEW DAYS,Kaori Fukuhara・Minako Kotobuki・Yumi Uchiyama・Aoi Yūki,jn3zeq.mp3,86iahi.webm
A-Channel +smile,IN,Taisetsu na Basho,Ai Matayoshi・Momoko Saitou・Aoi Yūki,8ujcgd.mp3,waczyk.webm
A-Channel +smile,ED1,Smile Houteishiki,Kaori Fukuhara・Aoi Yūki・Yumi Uchiyama・Minako Kotobuki,bvg7vy.mp3,r2ce1m.webm
A-Channel +smile,IN,Viba Nabe! Yottsu Boshi,Kaori Fukuhara・Minako Kotobuki・Yumi Uchiyama・Aoi Yūki,ujtsvp.mp3,0vogp8.webm
A-Girl,OP1,SOMETHING FOR A GIRL,SEIKA,ym1ky5.mp3,x0agbg.webm
A-Girl,ED1,THE MAGIC OF YOUR SIGHT,SEIKA,jsfc53.mp3,4bfixh.webm
A-Girl,IN,FRIED RICE TIP-TAP,SEIKA,znk10v.mp3,1r5o9r.webm
A-Girl,IN,IT'S SO GOOD TO BE IN LOVE,SEIKA,t8xnsx.mp3,u2cpch.webm
A-Girl,IN,OH GIRL,MIKE GORERICK,62t9iu.mp3,hqgati.webm
A-Girl,IN,THE RAIN,MIKE GORERICK,keey5p.mp3,fsl8nf.webm
A-Girl,IN,WHEN ANGELS COME,SEIKA,7vl7o9.mp3,rsdhzl.webm
A.D. Police,OP1,Imaginary Girl,Infix,57t0q8.mp3,821o67.webm
A.D. Police,ED1,Toki no Naka de,Masha,otpivz.mp3,05ta19.webm
A.D. Police,IN,Belong to...,Ayako Kawasumi,p7anud.mp3,nk93so.webm
A.I.C.O.: Incarnation,OP1,A.I.C.O.,TRUE,0ypmlg.mp3,dgqibr.webm
A.I.C.O.: Incarnation,ED1,Michi no Kanata,Haruka Shiraishi,ge5874.mp3,0vnomy.webm
A3! Season Autumn & Winter,OP1,Circle of Seasons,A3ders!,pva1uv.mp3,lwn2tv.webm
A3! Season Autumn & Winter,ED1,ZERO LIMIT,Aki-gumi,qbb0tw.mp3,7snq74.webm
A3! Season Autumn & Winter,ED2,Thawing,Fuyu-gumi,jre6m1.mp3,zp8mj0.webm
A3! Season Autumn & Winter,ED3,MANKAI☆Kaika Sengen,A3ders!,5mkfch.mp3,swjpo1.webm
A3! Season Spring & Summer,OP1,Act! Addict! Actors!,A3ders!,nc3kuf.mp3,6e8nbu.webm
A3! Season Spring & Summer,ED1,Home,Haru-gumi,0k12mg.mp3,u29boj.webm
A3! Season Spring & Summer,ED2,Orange Heart,Natsu-gumi,wew35e.mp3,3r089n.webm
Aa Megami-sama,OP1,everlasting,fripSide,r9cksv.mp3,meykxx.webm
Aa Megami-sama,ED1,THIS LOVE,"Kikuko Inoue, Yumi Touma, Aya Hisakawa",ozmhq9.mp3,95btgo.webm
Aa Megami-sama: Tatakau Tsubasa,OP1,Ai no Hoshi,Jyukai,k8v9pl.mp3,ftc411.webm
Aa Megami-sama: Tatakau Tsubasa,ED1,Hanamuke no Merody,Jyukai,s8lf05.mp3,80nw0g.webm
Abarenbō Rikishi!! Matsutarō,OP1,Dosukoi Jinsei,Ken Matsudaira & Mika Hino,g3rudn.mp3,6bvhtm.webm
Abarenbō Rikishi!! Matsutarō,IN,Shijūhatte no Sumōmichi,Ken Matsudaira & Mika Hino,zwhgq7.mp3,x68wrq.webm
ABCiee Working Diary,OP1,Happy Boshuu-chuu (Abciee ver.),Fumiya Fujii,1u8dlt.mp3,injk28.webm
Abnormal Physiology Seminar,OP1,Mania e Kirakira,Kana Hanazawa,jh8evu.mp3,39noe5.webm
Abnormal Physiology Seminar,ED1,Hen・Rin・Sham ~Hen da yo. Rinse no Ato ni Shampoo te~,Hen Semi no Minasan,fmwumw.mp3,ybqhyw.webm
Abnormal Physiology Seminar,OP1,Hen Zemi Hajimaru yo!,Masaru Yokoyama,yx2ihn.mp3,9u5bc6.webm
Abnormal Physiology Seminar,ED1,Punctuation!,Kana Hanazawa,5l0hhf.mp3,r3mns0.webm
ACCA: 13-Territory Inspection Dept.,OP1,Shadow and Truth,ONE III NOTES,0iik48.mp3,ie1fus.webm
ACCA: 13-Territory Inspection Dept.,ED1,Pale Moon ga Yureteru,Aira Yuuki,csmk5d.mp3,ydrvlb.webm
ACCA: 13-Territory Inspection Dept.,ED2,Our Place,ONE III NOTES,uk4g08.mp3,xq49hp.webm
ACCA: 13-Territory Inspection Dept.,IN,It's my life,Aira Yuuki,80hpdd.mp3,6g3gxg.webm
ACCA: 13-Territory Inspection Dept. Regards,ED1,Our Place,ONE III NOTES,2xj4kk.mp3,71i2c5.webm
Accel World: Infinite Burst,ED1,PLASMIC FIRE,KOTOKO×ALTIMA,mayrdt.mp3,f5te8g.webm
Ace Attorney,OP1,Gyakuten Winner,Johnny's WEST,vx66gk.mp3,ulwhx0.webm
Ace Attorney,OP2,Jinsei wa Subarashii,Johnny's WEST,a5dvgv.mp3,hcfc68.webm
Ace Attorney,ED1,Message,Rei Yasuda,t9ihki.mp3,700rre.webm
Ace Attorney,ED2,Junai Chaos,Tokyo Performance Doll,1lkc6m.mp3,105mtf.webm
Ace o Nerae!,OP1,Ace o Nerae!,Kumiko Ōsugi,pmfv6q.mp3,ui6dz1.webm
Ace o Nerae!,ED1,Shiroi Tennis Court,Kumiko Ōsugi,01rdbt.mp3,mh6b3n.webm
Ace o Nerae!,OP1,Mabushii Kisetsu ni,Shōnen Tantei-dan,5kxjsy.mp3,5a0gyb.webm
Ace o Nerae!,ED1,Harukana Yume,Shōnen Tantei-dan,7c7qzd.mp3,7lpvvt.webm
Ace o Nerae!,IN,My Fantasy,Patrick,v7dk1f.mp3,nw005h.webm
Ace o Nerae! 2,OP1,Endless Dream,Hiroko Moriguchi,8rri09.mp3,pwz2f9.webm
Ace o Nerae! 2,ED1,Tooku kara Miteite,Hiroko Moriguchi,b87nac.mp3,130grv.webm
Ace o Nerae! Final Stage,OP1,NEVER SAY GOOD BYE,Hiroko Moriguchi,uokpyn.mp3,mx2kf0.webm
Ace o Nerae! Final Stage,ED1,Manatsu no Arisu,Hiroko Moriguchi,nco759.mp3,etd26c.webm
Ace of the Diamond,OP1,Go EXCEED!!,Tom-H@ck featuring Masayoshi Ōishi,5jfisq.mp3,1hbf8g.webm
Ace of the Diamond,OP2,Perfect HERO,Tom-H@ck featuring Masayoshi Ōishi,o0451i.mp3,nntiv6.webm
Ace of the Diamond,OP3,Hashire! Mirai,GLAY,q5b6td.mp3,vztw57.webm
Ace of the Diamond,ED1,Seek Diamonds,Yōko Hikasa,cptvd0.mp3,ky0ce3.webm
Ace of the Diamond,ED2,Glory!,Suzuko Mimori,vx5fkf.mp3,0jw7l7.webm
Ace of the Diamond,ED3,Mirai e Tsunage,DŌP,ei696h.mp3,pncxep.webm
Ace of the Diamond,ED4,CLOUD NINE,Seidō Koukou Yakyuu-bu,20zzwq.mp3,bmn4zw.webm
Ace of the Diamond,ED5,PROMISED FIELD,Seidō Koukou Yakyuu-bu,4q38fe.mp3,6i7j9z.webm
Ace of the Diamond,ED6,FINAL VICTORY,Seidō Koukou Yakyuu-bu,amthu2.mp3,8x2i7w.webm
Ace of the Diamond act II,OP1,Hajimari no Uta,GLAY,803b13.mp3,mgf8ve.webm
Ace of the Diamond act II,OP2,Ryuusei no Howl,GLAY,3ky5pu.mp3,ni9cve.webm
Ace of the Diamond act II,OP3,Go EXCEED!!,Tom-H@ck featuring Masayoshi Ōishi,g4oa1q.mp3,flfirz.webm
Ace of the Diamond act II,ED1,Golden After School,OxT,i7yd2t.mp3,wguh31.webm
Ace of the Diamond act II,ED2,Kodou Escalation,Maaya Uchida,wh801y.mp3,q5dah3.webm
Ace of the Diamond act II,ED3,Chance!,Suzuko Mimori,wqs78c.mp3,c86l33.webm
Ace of the Diamond act II,ED4,Everlasting Dream,OxT,4d97bx.mp3,rxn14a.webm
Ace of the Diamond Second Season,OP1,Go EXCEED!!,Tom-H@ck featuring Masayoshi Ōishi,5jfisq.mp3,1hbf8g.webm
Ace of the Diamond Second Season,OP2,Perfect HERO,Tom-H@ck featuring Masayoshi Ōishi,o0451i.mp3,nntiv6.webm
Ace of the Diamond Second Season,OP3,Hashire! Mirai,GLAY,q5b6td.mp3,vztw57.webm
Ace of the Diamond Second Season,OP4,HEROES,GLAY,pqyxs7.mp3,23rj7d.webm
Ace of the Diamond Second Season,OP5,Sora ga Aozora de Aru Tame ni,GLAY,048xsj.mp3,q51wkg.webm
Ace of the Diamond Second Season,ED1,Glory!,Suzuko Mimori,vx5fkf.mp3,0jw7l7.webm
Ace of the Diamond Second Season,ED2,CLOUD NINE,Seidō Koukou Yakyuu-bu,20zzwq.mp3,bmn4zw.webm
Ace of the Diamond Second Season,ED3,FINAL VICTORY,Seidō Koukou Yakyuu-bu,amthu2.mp3,8x2i7w.webm
Ace of the Diamond Second Season,ED4,KIMERO!!,OxT,2c1nwi.mp3,ljwwvd.webm
Ace of the Diamond Second Season,ED5,BLUE WINDING ROAD,Seidō Koukou Yakyuu-bu,92y1pn.mp3,hk8h03.webm
Ace of the Diamond Second Season,ED6,BLOOM OF YOUTH,OxT,wozu2a.mp3,3gkoxx.webm
Ace of the Diamond Second Season,ED7,BRAND NEW BLUE,Ryota Ohsaka with Masayoshi Ōishi,f8b3ht.mp3,807say.webm
Acrobunch in Devil-Land,OP1,Yume no Kariudo,Yukio Yamagata,panm2o.mp3,dde8ko.webm
Acrobunch in Devil-Land,ED1,Nagisa ni Hitori,Isao Taira,cjqwtz.mp3,3dtqnn.webm
Action Heroine Cheer Fruits,OP1,Chou Tenkai Kami Daioh,Mai Fuchigami,gd363n.mp3,au6myt.webm
Action Heroine Cheer Fruits,OP2,Jōnetsu☆Fruits,Tokimeki Kanshasai,butjlh.mp3,w2lt8v.webm
Action Heroine Cheer Fruits,ED1,Hi no Ataru Basho,Tokimeki Kanshasai,yeoo4h.mp3,yxktso.webm
Action Heroine Cheer Fruits,IN,LOVE DIVE,Tokimeki Kanshasai,n8kufw.mp3,x1be45.webm
Action Heroine Cheer Fruits,IN,Tsumui deku Memory,Haruka Ishida,v97ehv.mp3,mg995b.webm
Active Raid,OP1,Golden Life,AKINO with bless4,35w3f8.mp3,3ciie8.webm
Active Raid,ED1,Tōmei na Yozora,Yuka Aisaka,rwn4kr.mp3,vl33jf.webm
Active Raid,IN,Minakuru☆Lucky,Ari Ozawa,ksc5po.mp3,wunrkc.webm
Active Raid Second,OP1,Cerulean Squash,Yuka Aisaka,xu8w5x.mp3,cj40uv.webm
Active Raid Second,ED1,Field Trip!!,Tomoyo Kurosawa,dxlvv2.mp3,b0r98x.webm
Active Raid Second,IN,Golden Life,AKINO with bless4,whza1z.mp3,waxfkm.webm
Active Raid Second,IN,Mivv♡Dream,Maaya Uchida,r60rsp.mp3,gyxoo8.webm
Active Raid Second,IN,Tatakau Doryuu Gou no Uta,Tooru Ookawa,xk5e4p.mp3,6rw6sq.webm
ACTORS,OP1,Titania,Sakutasuke,rdsglx.mp3,pzw1ea.webm
ACTORS,ED1,INAZUMA SHOCK,Sakutasuke,pt1c81.mp3,bomte7.webm
ACTORS,ED2,INAZUMA SHOCK,Koukogaku-bu,w8bjjz.mp3,c34nk0.webm
ACTORS,ED3,INAZUMA SHOCK,Kashou-bu,4o0tg6.mp3,pra08j.webm
ACTORS,ED4,Toki no Neiro ~Tenshou Gakuen Kouka~,Tenshou Gakuen Seito・Kyoushi Ichidou,wj6ti8.mp3,c1dy4k.webm
ACTORS,IN,Answer,Gakuto Kajiwara & Soichiro Hoshi,wmzi11.mp3,41lj39.webm
ACTORS,IN,Cloudy day,Gakuto Kajiwara,kizfcc.mp3,xne2kt.webm
ACTORS,IN,Guuzou Paradigm,Wataru Urata & Yuuya Hozumi,5o9gkw.mp3,g37cq5.webm
ACTORS,IN,Hikoukai Nisshi,Souichirou Hoshi,ycuze7.mp3,98k8aj.webm
ACTORS,IN,INAZUMA SHOCK,Tenshou Gakuen Seito Ichidou,cdftrf.mp3,kbx0gu.webm
ACTORS,IN,Kazemachi Hello World,Takuya Eguchi,1aotfx.mp3,yj8j5f.webm
ACTORS,IN,Koshitantan,Kenji Nojima,g2e0zz.mp3,hu23gw.webm
ACTORS,IN,Monologue Monologue,Tomohiro Tsuboi & Ryōtarō Okiayu,6gnpy0.mp3,lxpg5n.webm
ACTORS,IN,Remocon,Subaru Kimura & Naozumi Takahashi,0142jq.mp3,h69hty.webm
ACTORS,IN,Shinzou Democracy,Noriaki Sugiyama,5v5ab1.mp3,bmu6ep.webm
ACTORS,IN,START!!,Sakutasuke,0ybmda.mp3,7b6g9o.webm
ACTORS,IN,Yoshiwara Lament,Yuki Ono,lcq0yd.mp3,jss4ao.webm
"Actually, I Am…",OP1,Himitsu o Chōdai,Ars Magna,mvas6d.mp3,oi2b3x.webm
"Actually, I Am…",ED1,Ienai Ienai,Hilcrhyme,t8t9h8.mp3,xaen0n.webm
"Actually, I Am…",IN,Hologram,MINMI,q7qlnl.mp3,tag6mm.webm
"Actually, I Am…",IN,Satanic Surfer,M・A・O & Emi Nitta,n5zdid.mp3,9t1j02.webm
"Actually, I Am…",IN,Zettai Himitsu Shugi!,Yū Serizawa,968sqv.mp3,fb6148.webm
AD Police,OP1,Dead End City,Identity Crisis,8pqsdu.mp3,r5sxg9.webm
AD Police,ED1,WHAT A FOOL I AM,LOU BONNEVIE,rsgwa8.mp3,6buj6c.webm
AD Police,ED2,LOVE ME TONIGHT,LOU BONNEVIE,v3v7oa.mp3,3as6em.webm
AD Police,ED3,CRY CRY CRY,LOU BONNEVIE,w8qdte.mp3,43mc5q.webm
AD Police,IN,HEARTBREAKER,NONOY TAN,ihahah.mp3,6sz51d.webm
AD Police,IN,I'M EVERY GIRL,ReyMagtoto-NonoyTan,s90alx.mp3,qs5zuc.webm
AD Police,IN,NEVER GIVEN UP,LOU BONNEVIE,1886of.mp3,i8vjh8.webm
AD Police,IN,ROCKI'N THE BEAT,RAY MAGTOTO,7kv7f3.mp3,vtxy2v.webm
Adachi and Shimamura,OP1,Kimi ni Aeta Hi,Adachi to Shimamura,1vu70l.mp3,8g5knz.webm
Adachi and Shimamura,ED1,Kimi no Tonari de,Akari Kitō,6ksakq.mp3,oosfi2.webm
Adachi and Shimamura,IN,Merry-Go-Round,Adachi to Shimamura,0d63by.mp3,h32x45.webm
Adieu Galaxy Express 999,ED1,SAYONARA,Mary MacGregor,79lh39.mp3,5s38v1.webm
Adrift in the Pacific,ED1,Love Me Island,Yoshiko Hidaka & Kōrogi '73,Not Found,Not Found
Adventures of the Little Koala,OP1,Koala Boy Kokki,the Akasaka Komachi,Not Found,Not Found
Adventures of the Little Koala,ED1,Chizu ni Nai Michi,the Akasaka Komachi,Not Found,Not Found
Aesthetica of a Rogue Hero,OP1,Realization,Faylan,oq4rf1.mp3,i376w0.webm
Aesthetica of a Rogue Hero,ED1,Ai no Sei de Nemurenai,Aki Misato,67fwib.mp3,5eikd7.webm
Africa no Salaryman,OP1,Soul Flag,Hiro Shimono,dhblzk.mp3,a21ju0.webm
Africa no Salaryman,ED1,White-Collar Elegy,Akio Ohtsuka,wvz5fw.mp3,6jnv42.webm
Afro Samurai,OP1,AFRO THEME,THE RZA,6nloxy.mp3,9o3hj5.webm
Afro Samurai,ED1,SERIES OUTRO,THE RZA,Not Found,Not Found
Afro Samurai,IN,FURY IN MY EYES/REVENGE,The RZA Feat. Thea,Not Found,abb3lt.webm
Afro Samurai,IN,THE WALK,Stone Mecca,mb83bz.mp3,x47lhu.webm
Afro Samurai: Resurrection,OP1,COMBAT,THE RZA,d64asi.mp3,0wgopg.webm
Afro Samurai: Resurrection,ED1,NUMBER ONE SAMURAI,THE RZA & 9TH PRINCE,lf904c.mp3,zqjydi.webm
Afro Samurai: Resurrection,ED2,BLOODY SAMURAI,"BLACK KNIGHTS, DEXTER WIGGLES & THEA VAN SEIJEN",io16ix.mp3,e4k8cg.webm
Afro Samurai: Resurrection,IN,BROTHER'S KEEPER,"REVEREND WILLIAM BURKS, THE RZA & INFINITE",2hg9w0.mp3,y6ighs.webm
Afro Samurai: Resurrection,IN,GIRL SAMURAI LULLABY,RAH DIGGA & STONE MECCA,3runk1.mp3,r6gh90.webm
Afro Samurai: Resurrection,IN,NAPPY AFRO,BOY JONES,67bqbj.mp3,0rtx67.webm
Afro-Ken,OP1,Mokomoko Afro-Ken,Two Ball Loo,n900ns.mp3,unpu4o.webm
Afro-Ken,ED1,Mokomoko Afro-Ken,Two Ball Loo,Not Found,Not Found
After School Midnighters,ED1,Re:myend!,Negoto,ncombn.mp3,w3n8um.webm
After School Midnighters,IN,AFTER SCHOOL MIDNIGHTERS,Koichi Yamadera & Hiromasa Taguchi,tyme6o.mp3,913e6w.webm
After War Gundam X,OP1,DREAMS,ROmantic Mode,bemxqp.mp3,hcy1r4.webm
After War Gundam X,OP2,Resolution,ROmantic Mode,58twkl.mp3,kq6d03.webm
After War Gundam X,ED1,HUMAN TOUCH,Warren Wiebe,uogqut.mp3,2jktys.webm
After War Gundam X,ED2,Human Touch - Japanese Version,Re-Kiss,4zruer.mp3,i3lqln.webm
After War Gundam X,ED3,Gin-iro Horizon,Satomi Nakase,akek2h.mp3,w8s0nk.webm
Agatha Christie no Meitantei Poirot to Marple,OP1,Lucky Girl ni Hanataba wo,Tatsuro Yamashita,nive3w.mp3,rj68u7.webm
Agatha Christie no Meitantei Poirot to Marple,ED1,Wasurenaide,Tatsuro Yamashita,dsry4h.mp3,cybp4i.webm
Agent Aika,OP1,Silent City,Mari Sasaki,ywz69q.mp3,8jd3p3.webm
Agent Aika,OP2,Manatsu no Seiza,Mink,yukln2.mp3,cnaac4.webm
Agent Aika,ED1,More Natural,Hiroko Konishi,xgclja.mp3,idcqi2.webm
Agent Aika,ED2,Dance with me tonight,Punky Fruits!,vsj83d.mp3,z3a8pe.webm
Aggretsuko,ED1,Buzzritai!,OTMGirls,6q0c2a.mp3,zft21b.webm
Aggretsuko,ED2,Aggressive Girl,OTMGirls,cn971w.mp3,1xvuoy.webm
Aggretsuko,ED3,Fuwafuwa,OTMGirls,z1y0gl.mp3,t0zhfb.webm
Aggretsuko: We Wish You a Metal Christmas,OP1,Jingle Bells,Tim Timebomb and the Interrupters,uu5x2c.mp3,xksa0l.webm
Aggretsuko: We Wish You a Metal Christmas,ED1,Jingle Bells,Tim Timebomb and the Interrupters,fh4fym.mp3,jy3eix.webm
Agriculture Angel Baraki,OP1,Asagohan desu ka!? Baraki-chan!!,Sayuri meets Desen Risotto,zpe0js.mp3,x763b3.webm
Agriculture Angel Baraki,ED2,Gojappe Brothers no Uta,Gojappe Brothers,d014gt.mp3,7bunac.webm
Aguu: Tensai Ningyō,OP1,prima dynamis,Denkishiki Karen Ongaku Shuudan,o9c8la.mp3,rcagww.webm
Aguu: Tensai Ningyō,ED1,Tsugihagi,Noriko Shibasaki,87i461.mp3,rx3ui4.webm
Ah My Buddha,OP1,Afurete Yuku no wa Kono Kimochi,Amae-taii!!,h3w4aa.mp3,3eu0f5.webm
Ah My Buddha,ED1,Happy Days,Mai Nakahara,x8k21g.mp3,nywf7d.webm
Ah! My Goddess,OP1,OPEN YOUR MIND ~Chiisana Hane Hirogete~,Yoko Ishida,3v8hux.mp3,6uvxwd.webm
Ah! My Goddess,ED1,Negai,Yoko Ishida,aj3emd.mp3,copm0y.webm
Ah! My Goddess,ED2,Wing,Yoko Takahashi,1hyhlz.mp3,8yndbi.webm
Ah! My Goddess: Flights of Fancy,OP1,Shiawase no Iro,Yoko Ishida,zk3m7q.mp3,2rnqcn.webm
Ah! My Goddess: Flights of Fancy,ED1,Bokura no Kiseki,Yoko Ishida,seh7zm.mp3,1w8c2x.webm
Ah! My Goddess: Flights of Fancy,ED2,Koibito Doshi,Jyukai,zz6mei.mp3,4zltjq.webm
Ah! My Goddess: Flights of Fancy,IN,OPEN YOUR MIND ~Chiisana Hane Hirogete~,Kikuko Inoue,mxrkv1.mp3,67znii.webm
Ah! My Goddess: The Movie,ED1,Try To Wish ~Kimi ni Hitsuyou na mono~,Saori Nishihata,zo5k52.mp3,6y79p0.webm
Ah! My Goddess: The Movie,IN,coro di dea,"Kikuko Inoue, Yumi Tōma, Aya Hisakawa",4p5f7q.mp3,v0z422.webm
Ahiru no Sora,OP1,Happy Go Ducky!,the pillows,htl1b2.mp3,4bvfva.webm
Ahiru no Sora,OP2,Never Mind,flumpool,z0n6kd.mp3,bs8p5n.webm
Ahiru no Sora,OP3,Humming Bird,BLUE ENCOUNT,e534ci.mp3,hwjlax.webm
Ahiru no Sora,OP4,Rebirth,ACIDMAN,3ue8go.mp3,460yda.webm
Ahiru no Sora,ED1,Tsubasa,saji,ld901m.mp3,p8v04a.webm
Ahiru no Sora,ED2,Over,Yuuma Uchida,jekcsw.mp3,tfu1s6.webm
Ahiru no Sora,ED3,Hikari Sasu Hou e,Mamoru Miyano,qem4e0.mp3,z5esh9.webm
Ahiru no Sora,ED4,Taiyou Runner,Shougo Sakamoto,o5yc61.mp3,anaa7y.webm
Ahiru no Sora,IN,Ashita no Sora e,saji,482gxa.mp3,12rrm3.webm
Ahiru no Sora,IN,TRIP DANCER,the pillows,my2ehf.mp3,0hw2vw.webm
Aho-Girl,OP1,Zenryoku☆Summer!,angela,j1eezl.mp3,mw4gef.webm
Aho-Girl,ED1,Odore! Kyūkyoku Tetsugaku,Sumire Uesaka,tu45xl.mp3,omisir.webm
Ai City,ED1,Ai City,Yuki Ueda,xnj0d4.mp3,rd8740.webm
Ai City,IN,Dream girl,Yuki Ueda,99tqb7.mp3,t7dd69.webm
Ai City,IN,PSYCHIC MAN,Yūkō Kusunoki,wlwujo.mp3,kzcod3.webm
Ai Monogatari,IN,Ai Sazu ni wa Irarenai,Bunny Hull,4dj2k1.mp3,heoww3.webm
Ai Monogatari,IN,Dakishimetai,The Beatles,juijxf.mp3,6u3ymb.webm
Ai Monogatari,IN,"HERO~Hero ni Naru Toki, Sore wa Ima~",Kai Band,yegqwe.mp3,v6stgf.webm
Ai Monogatari,IN,Uragiri no Machikado,Kai Band,0mfuwo.mp3,pwz00o.webm
Ai Monogatari,IN,White Christmas,Bing Crosby,4wey74.mp3,k7mgke.webm
Ai Monogatari,IN,Yoru o Buttobase,Billy Heavenfield,dxag9l.mp3,c3twgs.webm
Ai no Gakko Cuore Monogatari,OP1,Cuore Monogatari,Eri Takeda & Tokyo Housou Jidou Gasshou-dan,l343e6.mp3,rejhwt.webm
Ai no Gakko Cuore Monogatari,ED1,Shiroi Nikki,Eri Takeda & Tokyo Housou Jidou Gasshou-dan,nt6he9.mp3,0rybvr.webm
Ai no Kiseki - Doctor Norman Monogatari,ED1,Santa Vida,Suzi,Not Found,Not Found
Ai no Kusabi,ED1,ROZH-LIENA VULTAN,Akimitsu Honma,j0yup5.mp3,5vvo4u.webm
Ai no Senshi Rainbowman,OP1,Ike Rainbowman,"Kenji Yasunaga, Young Fresh",Not Found,Not Found
Ai no Senshi Rainbowman,ED1,Yamato Takeshi no Uta,Kenji Yasunaga,Not Found,Not Found
Ai no Senshi Rainbowman,ED2,Aitsu no Namae wa Rainbowman,"Cats Eyes, Young Fresh",Not Found,Not Found
Ai no Senshi Rainbowman,IN,Shine Shine-dan no Theme,"Cats Eyes, Young Fresh",Not Found,Not Found
Ai no Wakakusa Monogatari,OP1,Wakakusa no Shoutaijou,Eri Nitta,0mghgi.mp3,1yynwp.webm
Ai no Wakakusa Monogatari,OP2,Itsuka Kitto!,"Keiko Han, Eiko Yamada, Mayumi Shou, Rei Sakuma",y9j128.mp3,k0zugl.webm
Ai no Wakakusa Monogatari,ED1,Yuuhi to Kaze to Melody,Eri Nitta,pv6ehc.mp3,jcdh67.webm
Ai no Wakakusa Monogatari,ED2,Otousama eno Lullaby,Satoko Shimonari,ncsylo.mp3,iy7lnb.webm
Ai no Wakakusayama Monogatari,OP1,Princess Lipp,24COLORS,nx9ygy.mp3,e68355.webm
Ai Tenchi Muyo!,ED1,Aishiteru tte Sakebimashō!!,Nao Tōyama,vz9oxh.mp3,ezij6i.webm
Ai Tenchi Muyo!,ED2,"Kimi to Mita Hana, Kimi to Mita Sora",Nao Tōyama & Yō Taichi,6vqmaz.mp3,fn2xli.webm
Ai Tenchi Muyo!,ED3,Kimi no Mama de!,"Kana Yūki, M・A・O, Ai Fukada",x3hils.mp3,68t46f.webm
Ai Tenchi Muyo!,ED4,Katayaburi Science,Azusa Satou & Rui Tanabe,usvjsd.mp3,1xu23c.webm
Ai Tenchi Muyo!,ED5,Ima Koko ni Iru,Yō Taichi,mwnm75.mp3,i43xuv.webm
Ai Tenchi Muyo!,ED6,Trouble Girls,"Yō Taichi, Azusa Satou, Rui Tanabe",v9agtr.mp3,y9oh82.webm
Ai Tenchi Muyo!,ED7,Best Party,"Nao Tōyama, Kana Yūki, M・A・O, Ai Fukada",z2f04h.mp3,jqzauo.webm
Ai Tenchi Muyo!,ED8,Momo Namiki,Nao Tōyama,rzbkfb.mp3,irfnbb.webm
Ai Tenchi Muyo!,ED9,Viva! Otome no Daibōken!!,Otome Shintō,jvqwb7.mp3,zdx92u.webm
Ai to Ken Camelot: Mangaka Marina Time Slip,OP1,Moonlight Densetsu,Masanori Ikeda,Not Found,Not Found
Ai to Ken Camelot: Mangaka Marina Time Slip,ED1,Amour,Masanori Ikeda,Not Found,Not Found
Ai to Yuuki no Pig Girl Tonde Buurin,OP1,Ai wa Kakkowarui,PARQUETS,03jzdg.mp3,b77m80.webm
Ai to Yuuki no Pig Girl Tonde Buurin,ED1,Būrin a la Mode,PARQUETS,hpapgb.mp3,bgzvhw.webm
Ai Yori Aoshi,ED3,I'll Be Home,Satsuki Yukino,gbkfye.mp3,j5axi8.webm
Ai Yori Aoshi,IN,Yūnagi,Ayako Kawasumi,5aci3q.mp3,c0023x.webm
Ai Yori Aoshi: Enishi,OP1,Takaramono,Yoko Ishida,m3at5f.mp3,qb5jzs.webm
Ai Yori Aoshi: Enishi,ED2,presence,the Indigo,pn0f22.mp3,mcjlma.webm
Ai Yori Aoshi: Enishi,IN,Towa no Hana,Yoko Ishida,Not Found,Not Found
Ai-Mai-Mi,ED1,Girigiri Saikyō Ai Mai Mii!,"Aya Uchida, Maaya Uchida, Yuka Ōtsubo",c0dfn3.mp3,r05psu.webm
Ai-Mai-Mi,IN,Minna no Destiny,Aya Uchida & Maaya Uchida,wa2ztm.mp3,qyl84x.webm
Ai-Mai-Mi,IN,Mousou Irony,Maaya Uchida,x086pi.mp3,v4upin.webm
